Code,Name
51147,KRAPYAK
51144,"PADUKUHAN KRATON"
51146,"PEKALONGAN UTARA"
52136,"KALINYAMAT WETAN"
52137,BANDUNG
52138,"DEBONG KIDUL"
52135,TUNON
52134,KETUREN
52133,"DEBONG KULON"
52132,"DEBONG TENGAH"
52131,RANDUGUNTING
52124,KEJAMBON
52122,PANGGUNG
52123,MANGKUKUSUMAN
52121,MINTARAGEN
52116,"PESURUNGAN KIDUL"
52115,"DEBONG LOR"
52114,KEMANDUNGAN
52113,PEKAUMAN
52125,"TEGAL BARAT"
52112,KRATON
52111,TEGALSARI
52117,MUARAREJA
52146,KRANDON
52145,CABAWAN
52143,MARGADANA
52144,"KALINYAMAT KULON"
52141,SUMURPANGGANG
52142,"PESURUNGAN LOR"
52147,MARGADANA
55654,KARANGWULUH
55613,KARANGWUNI
55616,SOGAN
55618,KULWARU
55617,NGESTIHARJO
55614,TRIHARJO
55615,BENDUNGAN
55612,GIRIPENI
55611,WATES
55651,WATES
55655,KREMBANGAN
55662,TIRTORAHAYU
55661,GALUR
55663,NGENTAKREJO
55664,BANGUNCIPTO
55652,SIDOMULYO
55653,HARGOTIRTO
55674,PURWOSARI
55671,KEMBANG
55672,BANJAROYO
55673,PAGERHARJO
55762,TRIMURTI
55763,MURTIGADING
55772,TIRTOMULYO
55771,"SRI HARDONO"
55764,"SUMBER MULYO"
55761,WIJIREJO
55713,PALBAPANG
55712,"RINGIN HARJO"
55711,BANTUL
55714,TRIRENGGO
55715,SABDODADI
55781,TRIMULYO
55782,WUKIRSARI
55783,TERONG
55791,WONOLELO
55792,SRIMARTANI
55191,BANGUNTAPAN
55192,BANGUNTAPAN
55193,BANGUNTAPAN
55194,BANGUNTAPAN
55195,BANGUNTAPAN
55196,BANGUNTAPAN
55197,BANGUNTAPAN
55798,BANGUNTAPAN
55198,BANGUNTAPAN
55185,SEWON
55186,SEWON
55797,PANGGUNGHARJO
55188,SEWON
55184,KASIHAN
55181,KASIHAN
55183,KASIHAN
55799,NGESTIHARJO
55182,KASIHAN
55751,GUWOSARI
55753,ARGOMULYO
55752,SEDAYU
55872,GIRISUKO
55873,GIRITIRTO
55871,GROGOL
55874,JETIS
55870,SAPTOSARI
55882,HARGOSARI
55881,TANJUNGSARI
55884,SONGBANYU
55883,GIRISUBO
55893,SEMANU
55892,UMBULREJO
55891,JATIAYU
55819,WUNUNG
55818,MULO
55816,PULUTAN
55817,"KARANG REJEK"
55811,BALEHARJO
55815,SELANG
55812,WONOSARI
55813,PIYAMAN
55814,GARI
55851,WONOSARI
55861,NGLERI
55862,TERBAH
55855,SERUT
55863,GEDANGSARI
55852,NATAH
55853,TANCEP
55854,CANDIREJO
55563,SUMBERARUM
55562,SENDANGAGUNG
55561,MARGOKATON
55564,SIDOMOYO
55264,GODEAN
55295,GAMPING
55294,GAMPING
55293,GAMPING
55592,GAMPING
55599,TRIHANGGO
55291,GAMPING
55287,MLATI
55288,MLATI
55286,MLATI
55285,MLATI
55597,SINDUADI
55284,MLATI
55281,DEPOK
55282,DEPOK
55598,CONDONGCATUR
55283,DEPOK
55573,KALITIRTO
55572,BOKOHARJO
55571,SELOMARTANI
55584,SINDUMARTANI
55581,DONOHARJO
55515,CATURHARJO
55514,TRIHARJO
55511,TRIDADI
55512,PANDOWOHARJO
55513,TRIMULYO
55552,MERDIKOREJO
55551,WONOKERTO
55582,HARGOBINANGUN
55583,UMBULHARJO
55142,GEDONGKIWO
55141,SURYODININGRATAN
55143,MANTRIJERON
55133,PATEHAN
55131,PANEMBAHAN
55132,KADIPATEN
55153,BRONTOKUSUMAN
55152,KEPARAKAN
55151,WIROGUNAN
55163,GIWANGAN
55162,SOROSUTAN
55161,PANDEYAN
55164,WARUNGBOTO
55167,TAHUNAN
55165,MUJA-MUJU
55166,SEMAKI
55172,PRENGGAN
55173,PURBAYAN
55171,REJOWINANGUN
55225,BACIRO
55221,DEMANGAN
55222,KLITREN
55224,KOTABARU
55223,TERBAN
55213,SURYATMAJAN
55212,TEGALPANGGUNG
55211,BAUSASRAN
55112,PURWOKINANTI
55111,GUNUNGKETUR
55121,PRAWIRODIRJAN
55122,NGUPASAN
55262,NOTOPRAJAN
55261,NGAMPILAN
55251,PATANGPULUHAN
55252,WIROBRAJAN
55253,PAKUNCEN
55272,PRINGGOKUSUMAN
55271,SOSROMENDURAN
55231,BUMIJO
55232,GOWONGAN
55233,COKRODININGRATAN
55244,TEGALREJO
55243,BENER
55242,KRICAK
55241,KARANGAWARU
63554,BELAH
63553,KEBONSARI
63552,PRINGKUKU
63514,SIDOHARJO
63515,PLOSO
63516,ARJOWINANGUN
63511,BALEHARJO
63513,PUCUNGSEWU
63512,PACITAN
63517,MENADI
63519,TAMBAKREJO
63518,PACITAN
63561,KETRO
63581,KARANGGEDE
63584,NGROMO
63583,JERUK
63582,"TAHUNAN BARU"
63571,KETRO
63572,NGADIROJO
63573,SUDIMORO
63464,GEDANGAN
63463,JANTI
63462,BUNGKAL
63474,SAMBIT
63475,NGINDENG
63482,JURUG
63483,BARENG
63481,BANARAN
63472,KAPONAN
63471,MANGUNSUMAN
63473,WINONG
63461,NGAMPEL
63451,KAUMAN
63456,SIDOHARJO
63455,BITING
63454,SAMPUNG
63453,KEDUNGBANTENG
63415,PAJU
63417,PURBOSUMAN
63418,TONATAN
63416,TAMANARUM
63414,TAMBAKBAYAN
63419,PONOROGO
63413,MANGKUJAYAN
63411,JINGGLONG
63412,BEDURI
63491,TRISONO
63492,WATES
63493,SEMPU
66364,BESUKI
66365,BESUKI
66382,WATUAGUNG
66373,TIMAHAN
66363,PRINGAPUS
66362,SUKOKIDUL
66361,NGENTRONG
66366,MLINJON
66360,SURUH
66372,SUKORAME
66381,SUMBEREJO
66371,POGALAN
66314,SAMBIREJO
66313,KELUTAN
66312,TAMANAN
66311,NGANTRU
66315,SUMBERGEDONG
66316,SURODAKAN
66317,PARAKAN
66319,SUMBERDADI
66318,TUGU
66352,PRAMBON
66351,BOTOPUTIH
66275,TULUNGREJO
66274,SOKO
66273,GEMPOLAN
66272,TANGGUNG
66283,PAKISREJO
66281,DOMASAN
66284,DEMUK
66293,REJOTANGAN
66292,PULOTONDO
66291,BUKUR
66234,BEJI
66233,SOBONTORO
66232,GEDANGSEWU
66231,BOYOLANGU
66236,BONO
66235,BOYOLANGU
66216,TERTEK
66217,TAMANAN
66218,BAGO
66211,KAUMAN
66215,KUTOANYAR
66219,TULUNGAGUNG
66214,PANGGUNGREJO
66213,BOTORAN
66212,KENAYAN
66223,KEDUNGWARU
66225,KEDUNGWARU
66222,KEDUNGWARU
66224,KEDUNGWARU
66228,MANGUNSARI
66227,TAWANGSARI
66221,KETANON
66226,NGUJANG
66229,BORO
66252,BANJARSARI
66253,JELI
66261,JATIMULYO
66263,SIDOMULYO
66262,GAMBIRAN
66254,GEGER
66163,NGREJO
66173,WONOTIRTO
66174,PANGGUNGASRI
66194,MOJOREJO
66193,KEDUNGWUNGU
66172,JEGU
66161,DARUNGAN
66171,SAWENTAR
66183,JAJAR
66191,BUMIREJO
66192,AMPELGADING
66184,BALEREJO
66185,WLINGI
66187,KRISIK
66186,SLOROK
66182,KARANGREJO
66181,SUMBERASRI
66151,SUMBERINGIN
66153,SIDOREJO
66152,DERMOJAYAN
66155,JATEN
66154,BENDOREJO
64162,PETOK
64161,SEMEN
64172,PURWODADI
64176,NAMBAKAN
64173,NGRECO
64171,WONOREJO
64291,NGANCAR
64174,SUMBERAGUNG
64175,SUMBERAGUNG
64191,MANGGIS
64192,GADUNGAN
64292,PUNCU
64193,DAMARWULAN
64293,KEPUNG
64194,JLUMBANG
64294,KANDANGAN
64229,PARE
64214,PARE
64228,PARE
64227,PARE
64226,PARE
64225,PARE
64213,PARE
64212,PARE
64211,PARE
64195,TERTEK
64215,PARE
64223,BADAS
64224,BADAS
64216,BADAS
64217,BADAS
64218,BADAS
64222,BADAS
64221,BADAS
64196,BLARU
64219,BADAS
64156,KUNJANG
64155,MOJOKEREP
64154,DAWUHAN
64153,PUHJAJAR
64185,SEMAMBUNG
64183,"KAYEN KIDUL"
64182,KALIBELO
64184,DOKO
64181,NGASEM
64157,SENDANG
64151,CERME
64152,JATI
65167,PURWODADI
65166,KALIREJO
65168,TLOGOREJO
65179,KARANGSARI
65178,GIRIMULYO
65181,JAMBANGAN
65182,"TAMAN SATRIYAN"
65183,TAMANSARI
65173,NGEMBAL
65175,TUMPUKRENTENG
65171,SEMPALWADAK
65174,SUMBERJAYA
65177,KARANGSUKO
65170,PAGELARAN
65163,MOJOSARI
65160,SUMBERPUCUNG
65169,JAMBUWER
65165,KROMENGAN
65164,NGAJUNG
65161,WONOSARI
65162,"KENDAL PAYAK"
65172,SUMBERSUKO
65156,"DUWET KERAJAN"
65155,GUNUNGJATI
65215,LAWANG
65176,SUMBERAGUNG
65213,LAWANG
65211,LAWANG
65214,LAWANG
65216,LAWANG
65157,WONOREJO
65159,WONOREJO
65153,TOYOMARTO
65154,AMPELDENTO
65152,TAWANGARGO
65158,PETUNGSEWU
65151,SUMBERSEKAR
65391,PUJON
65191,PANDENSARI
65192,JOMBOK
65392,NGANTANG
65193,SUKOSARI
65393,KASEMBON
67375,KALIULING
67374,PRONOJIWO
67373,TUMPENG
67372,"SELOK ANYAR"
67371,TEMPEH
67312,CITRODIWANGSAN
67313,DITOTRUNAN
67314,JOGOTRUNAN
67319,BORENG
67315,JOGOYUDAN
67311,TOMPOKERASAN
67316,SUMBERSUKO
67381,KLAMPOKARUM
67383,DOROGOWOK
67382,KALIPEPE
67359,"DAWUAN WETAN"
67355,JATIROTO
67351,SUKODONO
67363,TANGGUNG
67352,PADANG
67361,RANUPANI
67362,SENDURO
67354,TUNJUNG
67353,SOMBO
67358,"SAWARAN KULON"
67356,"SAWARAN LOR"
67357,"WATES WETAN"
68167,KENCONG
68165,KARANGREJO
68164,PUGER
68162,WULUHAN
68172,AMBULU
68173,TEMPUREJO
68184,SIDOMULYO
68182,MRAWAN
68174,MUMBULSARI
68171,JENGGAWAH
68175,ROWOINDAH
68152,RAMBIPUJI
68161,BALUNG
68166,MUNDUREJO
68157,SEMBORO
68168,JOMBANG
68156,SUMBERBARU
68155,TANGGUL
68154,BANGSALSARI
68153,PANTI
68151,SUKORAMBI
68181,PATEMON
68193,SEBANEN
68196,KARANGPAITON
68195,JAMBEARUM
68191,ARJASA
68194,POCANGAN
68192,SUCOPANGEPOK
68136,MANGLI
68135,SEMPUSARI
68133,KALIWATES
68132,TEGALBESAR
68131,JEMBERKIDUL
68134,KEBONAGUNG
68137,KALIWATES
68123,KRANJINGAN
68122,KEBONSARI
68121,SUMBERSARI
68126,TEGALGEDE
68124,SUMBERSARI
68125,ANTIROGO
68117,GEBANG
68111,PATRANG
68112,BARATAN
68113,BINTORO
68116,SLAWU
68114,JUMERTO
68115,BANJARSENGON
68118,PATRANG
68488,BARUREJO
68489,SILIRAGUNG
68487,KEBONDALEM
68483,KRADENAN
68484,KALIPAIT
68472,KUMENDUNG
68482,SARIMULYO
68486,GAMBIRAN
68491,TEGALREJO
68485,TEGALSARI
68466,MARGOMULYO
68467,KALIBARU
68465,KEMBIRITAN
68471,"PARIJATAH KULON"
68462,PENGATIGAN
68460,BLIMBINGSARI
68461,KALIREJO
68464,SUMBERBARU
68468,GENDOH
68463,BAYU
68431,GLAGAH
68432,GLAGAH
68456,TAMANSARI
68454,LICIN
68417,KEBALENAN
68418,KERTOSARI
68411,KEPATIHAN
68415,SINGONEGARAN
68412,KAMPUNGMELAYU
68413,LATENG
68414,PENGANTIGAN
68419,SUMBERREJO
68416,TAMANBARU
68424,BOYOLANGU
68422,PENATABAN
68423,GIRI
68425,GROGOL
68421,KALIPURO
68452,BULUSAN
68455,KALIPURO
68453,BIMOREJO
68262,"SUMBER ANYAR"
68264,"SUMBER ANYAR"
68263,"JAMBESARI / JAMBE SARI DARUS SHOLAH"
68271,SUKODONO
68272,"BRAMBANG DARUSSALAM"
68287,KERANG
68273,SUMBERWRINGIN
68283,TAPEN
68281,TENGGARANG
68219,KEMBANG
68215,NANGKAAN
68216,TAMANSARI
68211,DABASAH
68214,BADEAN
68213,KOTAKULON
68212,BLINDUNGAN
68217,KADEMANGAN
68218,PEJATEN
68250,CURAHDAMI
68254,GADINGSARI
68251,PETUNG
68253,PETUNG
68252,SUMBERCANTING
68292,KRETEK
68291,"TAMAN KROCOK"
68284,BOTOLINGGO
68289,"GAYAM LOR"
68288,SEMPOL
68285,WALIDONO
68261,CERMEE
68282,PELALANGAN
68286,"BERCAK ASRI"
68355,PLALANGAN
68359,BANYUGLUGUR
68356,BESUKI
68354,KETAH
68353,"MLANDINGAN KULON"
68358,"MLANDINGAN WETAN"
68352,KLATAKAN
68357,WRINGINANOM
68351,GELUNG
68314,KALIBAGOR
68313,SITUBONDO
68311,DAWUHAN
68312,PATOKAN
68315,TALKANDANG
68316,OLEAN
68363,SEMIRING
68321,ARDIREJO
68322,MIMBAAN
68324,"KAYU PUTIH"
68323,PANJI
68362,POKAAN
68371,ARJASA
68372,AGEL
68373,WRINGINANOM
68374,WONOREJO
67254,WONOTORO
67263,SUMBER
67262,MENYONO
67261,KRAMATAGUNG
67273,WARUJINGGO
67274,TEGALMOJO
67275,ALASSAPI
67287,TULUPARARI
67288,PLAOSAN
67285,SUMBERSECANG
67292,GLAGAH
67290,PAKUNIRAN
67293,KOTAANYAR
67291,PAITON
67283,SUMBERAN
67282,KALIBUNTU
67284,SENTONG
67281,PENAMBANGAN
67276,SUKO
67272,CURAHSAWO
67271,PABEAN
67253,SUMBERKARE
67255,PURUT
67252,TAMBAKREJO
67251,GILIKETAPANG
67163,SEMUT
67165,NGEMBAL
67176,PUSPO
67177,SEDAENG
67183,WELULANG
67175,POHGADING
67172,SLADI
67162,KAYOMAN
67157,CANDIWATES
67161,WONOKERTO
67156,BANJARKEJEN
67155,GEMPOL
67154,GLANGGANG
67152,MOJOPARON
67153,KALIREJO
67151,GERONGAN
67173,WONOSARI
67174,GONDANGREJO
67181,JARANGAN
67182,GADING
67184,CUKURGONDANG
67186,SEMEDUSARI
67185,WATUPRAPAT
61265,KEDINDING
61275,BALONGGARUT
61274,PESAWAHAN
61276,PERMISAN
61272,GANGGANGPANJANG
61271,SIDODADI
61273,GRABAGAN
61261,CANDINEGORO
61258,BANGSRI
61223,SIDOARJO
61224,SIDOARJO
61225,SIDOARJO
61214,SIDOKARE
61215,SEKARDANGAN
61231,SIDOARJO
61216,BULUSIDOKARE
61217,PUCANGANOM
61213,PEKAUMAN
61218,SIDOKLUMPUK
61233,SIDOARJO
61211,MAGERSARI
61226,SIDOARJO
61234,SIDOARJO
61219,SUMPUT
61228,SIDOARJO
61252,SIDOKEPUNG
61253,BANJARKEMUNING
61256,BUNGURASIH
61254,BANGAH
61212,TAMAN
61257,SEPANJANG
61264,JATIKALANG
61262,SIDOREJO
61263,BOGEMPINGGIR
61373,KARANGJERUK
61372,TAWAR
61374,PANDANARUM
61375,SELOLIMAN
61385,TANJANGRONO
61384,BANGUN
61383,KALIGORO
61382,LEMINGGIR
61381,TINGGARBUNTUT
61371,TUMAPEL
61364,KENANTEN
61363,BANJARAGUNG
61362,BICAK
61361,NGINGASREMBYONG
61351,BERATWETAN
61353,MOJOREJO
61352,LAKARDOWO
61354,RANDEGAN
61462,BANDARKEDUNGMULYO
61461,PERAK
61463,TANGGUNGAN
61471,PANDANWANGI
61473,SUGIHWARAS
61475,WRINGINPITU
61474,NGRIMBI
61476,SUMBERJO
61483,SUMOBITO
61482,JANTI
61485,SAMBIREJO
61481,NGRANDULOR
61418,SENGON
61412,JELAKOMBO
61411,KEPANJEN
61417,PULOLOR
61415,JOMBANG
61413,MOJONGAPIT
61414,TAMBAKREJO
61416,SUMBERJO
61419,JOMBANG
61457,MEGALUH
61452,TEMBELANG
61484,GUMULAN
61454,KATEMAS
61458,KROMONG
61450,NGUSIKAN
61453,PLOSO
61455,SUMBERAJI
61456,JIPORAPAH
64475,KEBONAGUNG
64474,KUNCIR
64473,BULU
64471,TANJUNGREJO
64472,KEPANJEN
64483,DEMANGAN
64482,TANJUNGANOM
64484,KURUNGREJO
64395,NGRONGGOT
64495,KALIANYAR
64314,KERTOSONO
64313,KERTOSONO
64311,KERTOSONO
64315,KERTOSONO
64496,KUDU
64312,KERTOSONO
64391,PATIANROWO
64494,KATERBAN
64394,BARON
64451,SENGGOWAR
64481,NGRENGKET
64417,PLOSO
64418,PAYAMAN
64416,KARTOHARJO
64415,BOGO
64411,KAUMAN
64412,WERUNGOTOK
64414,RINGINANOM
64413,BALONGPACUL
64419,NGANJUK
64461,"BANARAN WETAN"
64462,SOKOHARJO
64453,BENDOASRI
64452,BAJANG
64491,NGEPUNG
64493,SUMBERMIRI
64393,LENGKONG
64492,PULE
64392,JATIKALEN
63173,KEDONDONG
63171,KRANGGAN
63174,BANGUNSARI
63172,SUKOSARI
63181,SOBRAH
63182,MORANG
63156,NAMPU
63155,KLANGON
63157,BUDURAN
63153,KEBONAGUNG
63154,KEDUNGREJO
63152,SIMO
63151,BAGI
63162,KLUMPIT
63161,BIBRIK
63362,GENILANGIT
63371,PARANG
63372,KROWE
63381,KENONGOMULYO
63383,NGUNTORONADI
63382,SUGIHREJO
63313,SELOSARI
63314,MAGETAN
63315,BULUKERTO
63316,MANGKUJAYAN
63318,TAMBRAN
63317,KEBONAGUNG
63311,KEPOLOREJO
63312,TAWANGANOM
63319,SIDOREJO
63363,SIDOMULYO
63361,SIDOREJO
63351,BANJAREJO
63352,BANJAREJO
63391,TRUNENG
63384,KINANDANG
63392,SEMPOL
63396,SUMURSONGO
63393,REJOMULYO
63395,BARAT
63394,JERUK
63264,KAUMAN
63263,MENDIRO
63262,SOCO
63261,PATALAN
63271,KERSOHARJO
63272,GUYUNG
63270,GERIH
63283,KENDUNG
63282,NGOMPRO
63284,"PLOSO LOR"
63285,KENONGOREJO
63280,PADAS
63286,GUNUNGSARI
63281,KASREMAN
63216,BERAN
63215,JURUREJO
63214,GRUDO
63217,MARGOMULYO
63213,KARANGTENGAH
63212,PELEM
63211,KETANGGI
63219,KEREK
63218,NGAWI
63253,KEBON
63254,KAWU
63252,SELOPURO
63256,KAUMAN
63260,MANTINGAN
63258,GEMBOL
63257,KARANGANYAR
62165,KLEMPUN
62166,KALISUMBER
62167,BONDOL
62174,BOBOL
62169,SEKAR
62172,NGOROGUNUNG
62173,PARAGELAN
62184,BUNTALAN
62195,TLOGOAGUNG
62194,SIMOREJO
62193,SEMAMBUNG
62192,SUMURAGUNG
62168,BALEN
62183,KEDUNGDOWO
62182,SARIREJO
62185,SIDODADI
62181,BAKALAN
62114,PACUL
62115,SUMBANG
62111,BOJONEGORO
62116,NGROWO
62119,MULYOAGUNG
62118,BANJARREJO
62113,KAUMAN
62112,"LEDOK KULON"
62191,TRUCUK
62155,BANJARSARI
62171,NGABLAK
62156,RINGINTUNGGAL
62154,GAYAM
62152,SUKOHARJO
62153,TULUNGAGUNG
62161,PURWOSARI
62162,DENGOK
62164,TAMBAKMERAK
62163,BEJI
62160,KEDEWAN
62363,JLODRO
62361,SINGGAHAN
62357,GUWOTERUS
62364,KUMPULREJO
62366,DAGANGAN
62372,GUNUNGANYAR
62370,RENGEL
62373,MENYUNYUR
62371,GRABAGAN
62382,SUMBERAGUNG
62383,KUJUNG
62391,PAYURAN
62381,KARANG
62315,SIDOREJO
62316,DOROMUKTI
62317,KEBONSARI
62318,BATURETNO
62319,SENDANGHARJO
62311,KUTOREJO
62312,SIDOMULYO
62313,KINGKING
62314,KARANGSARI
62352,SUGIHWARAS
62365,MERAKURAK
62356,MLIWANG
62353,GLODONGGEDE
62362,SEKARAN
62355,BOGOREJO
62354,BANCAR
62274,TALUNREJO
62273,TLEMANG
62284,SEKIDANG
62283,SUKOBENDU
62282,SUKOSONGO
62272,GUNUNGREJO
62276,KEDUNGREJO
62275,NGUWOK
62271,KEBONAGUNG
62257,BOGOHARJO
62253,MADULEGI
62217,SIDOHARJO
62219,MADE
62218,LAMONGAN
62216,SUKOMULYO
62215,SUKOREJO
62214,TUMENGGUNGAN
62211,JETIS
62212,BANJARMENDALAN
62213,SIDOKUMPUL
62280,TIKUNG
62285,BERU
62281,SARIREJO
62291,LALADAN
62292,MELUWUR
62293,WARUK
62252,KEPUDIBENER
62256,KALITENGAH
62255,TUNJUNGMEKAR
62254,"PRIJEK NGABLAK"
62260,SEKARAN
62266,BLUMBANG
62261,MADURAN
62262,BRANGSI
62265,BLURI
62264,PACIRAN
62263,BRONDONG
61177,GADUNG
61175,CERMENLEREK
61174,MENGANTI
61176,GURANGANYAR
61171,BANJARSARI
61172,JATIREMBE
61173,NGASIN
61162,KRAMAT
61122,SIDOMORO
61123,GENDING
61125,KEMBANGAN
61124,KEBOMAS
61121,KEBOMAS
61111,"SIDO KUMPUL"
61112,GRESIK
61113,"TLOGO BENDUNG"
61119,SUKORAME
61114,BEDILAN
61115,KEMUTERAN
61116,KROMAN
61117,LUMPUR
61118,GRESIK
61151,MOROBAKUNG
61152,SUKOREJO
61153,GEDANGAN
61155,DUKUN
61156,PANCENG
61154,UJUNGPANGKAH
61181,SANGKAPURA
61182,TAMBAK
69162,KAMAL
69163,KWANYAR
69164,"KARANG ANYAR"
69166,"ALAS KOKON"
69174,KAJJAN
69175,GENTENG
69173,SORPA
69172,BASANAH
69165,PAMORAH
69161,PERNAJUH
69118,SEMBILANGAN
69117,MARTAJASAH
69116,KEMAYORAN
69115,DEMANGAN
69119,BANGKALAN
69112,BANCARAN
69113,SABIYAN
69114,GEBANG
69171,AROK
69121,BURNEH
69151,TAMBEGAN
69152,"BAYONENG DAJAH"
69155,BATOKOROGAN
69156,"AENG TABAR"
69154,"LEMBUNG PASESER"
69153,"KLAMPIS TIMUR"
69270,TORJUN
69274,RAGUNG
69271,PANGARENGAN
69215,POLAGAN
69211,RONGTENGAH
69212,DALPENANG
69219,PANGELEN
69216,SAMPANG
69281,"PLAMPAAN"""
69291,KARANGGAYAM
69252,PALENGGIAN
69273,TAMAN
69272,PENYEPEN
69253,BIREM
69263,TRAPANG
69255,"KARANGPENANG OLOH"
69254,KARANGPENANG
69261,BANYUSOKAH
69262,"TAMBERU TIMUR"
69371,"TAROAN"""
69321,PADEMAWU
69381,SENTOL
69323,PADEMAWU
69382,ARTODUNG
69384,TARABAN
69383,LARANGAN
69318,KANGINAN
69312,PATEMON
69313,"BARURAMBAT KOTA"
69311,PARTEKER
69316,BUGIH
69315,"GELADAK ANYAR"
69314,KOLPAJUNG
69319,TORONAN
69317,PAMEKASAN
69363,"RANGPERANG DAJA"
69362,"PALENGAAN LAOK"
69361,TANJUNG
69355,KADUR
69352,LEBBEK
69353,"TAGANGSER LAOK"
69354,KAPONG
69356,SOTABAR
69465,KARDULUK
69466,GING-GING
69467,"KAMBINGAN TIMUR"
69481,TALANGO
69471,"KALIANGET TIMUR"
69411,PABIAN
69415,KEPANJIN
69416,BANGSELOK
69414,PANDIAN
69412,PAMOLOKAN
69419,KEBUNAN
69417,"KOTA SUMENEP"
69413,"KOTA SUMENEP"
69451,BATUAN
69461,"LENTENG BARAT"
69462,"KETAWANG KARAY"
69457,PADANGDANGAN
69455,AMBUNTEN
69456,DUKO
69482,BRINGSANG
69454,SLOPENG
69452,MANDING
69453,SERGANG
69472,GAPURA
69463,"PAJUDDAN NANGGER"
69473,KOLPO
69474,BANRAAS
69484,TALAGA
69483,TAREBUNG
69485,RAAS
69493,SAPEKEN
69491,ARJASA
69494,JUKONG-JUKONG
69490,KANGAYAN
69492,"MASA KAMBING"
64115,POJOK
64116,TAMANAN
64118,"BANDAR KIDUL"
64117,LIRBOYO
64114,SUKORAME
64119,MOJOROTO
64112,NGAMPEL
64113,GAYAM
64111,DERMO
64128,MANISRENGGO
64127,NGRONGGO
64126,RINGINANOM
64125,JAGALAN
64124,BANJARAN
64122,DANDANGAN
64129,KOTA
64123,POCANAN
64121,SEMAMPIR
64135,BLABAK
64136,BAWANG
64134,BETET
64133,BANARAN
64137,NGLETIH
64138,TAMPUREJO
64139,KETAMI
64131,BURENGAN
64132,JAMSAREN
66124,TLUMPU
66125,KARANGSARI
66123,BLITAR
66121,SUKOREJO
66122,TANJUNGSARI
66126,SUKOREJO
66111,KEPANJENKIDUL
66112,KEPANJENLOR
66117,KAUMAN
66116,BENDO
66115,TANGGUNG
66113,SENTUL
66114,NGADIREJO
66135,REMBANG
66136,KLAMPOK
66134,PLOSOKEREP
66131,SANANWETAN
66133,BENDOGERIT
66132,GEDOG
66137,SANANWETAN
65132,ARJOWINANGUN
65133,TLOGOWARU
65135,BUMIAYU
65134,MERGOSONO
65136,KOTALAMA
65139,KEDUNGKANDANG
65138,CEMOROKANDANG
65148,BAKALANKRAJAN
65147,TANJUNGREJO
65146,KARANGBESUKI
65149,SUKUN
65117,KASIN
65118,SUKOHARJO
65116,BARENG
65115,"GADING KASRI"
65119,KLOJEN
65111,RAMPALCELAKET
65112,SAMAAN
65113,PENANGGUNGAN
65127,JODIPAN
65137,BLIMBING
65121,KESATRIAN
65123,BUNULREJO
65122,PURWANTORO
65124,PANDANWANGI
65125,PURWODADI
65126,BALEARJOSARI
65145,KETAWANGGEDE
65141,TULUSREJO
65142,TUNJUNGSEKAR
65143,TUNGGULWULUNG
65144,TLOGOMAS
67224,"TRIWUNG KIDUL"
67225,KADEMANGAN
67226,"POHSANGIT KIDUL"
67221,PILANG
67223,"TRIWUNG LOR"
67222,KETAPANG
67227,KEDOPOK
67228,KEDOPOK
67231,KEDOPOK
67229,KEDOPOK
67238,KEDOPOK
67232,WONOASIH
67233,"JREBENG KIDUL"
67234,PAKISTAJI
67235,KEDUNGGALENG
67239,WONOASIH
67236,"KEDUNG ASEM"
67237,"SUMBER TAMAN"
67216,WIROBORANG
67219,SUKABUMI
67217,MANGUNHARJO
67218,MAYANGAN
67212,CURAHGRINTING
67213,KANIGARAN
67215,SUKOHARJO
67214,"KEBONSARI KULON"
67211,TISNONEGARAN
67137,KRAPYAKREJO
67138,BUKIR
67139,GENTONG
67134,GADINGREJO
67136,RANDUSARI
67135,KARANGKETUG
67119,POHJENTREK
67171,PURWOREJO
67117,PURUTREJO
67116,KEBONAGUNG
67115,PURWOREJO
67118,SEKARGADUNG
67127,KRAMPYANGAN
67128,BLANDONGAN
67121,"BUGUL KIDUL"
67126,PANGGUNGREJO
67129,PANGGUNGREJO
67125,PANGGUNGREJO
67141,BANGILAN
67111,PANGGUNGREJO
67144,KEBONSARI
67114,PANGGUNGREJO
67145,KARANGANYAR
67131,PANGGUNGREJO
67146,TRAJENG
67132,PANGGUNGREJO
67142,MAYANGAN
67112,PANGGUNGREJO
67149,MANDARANREJO
67123,PANGGUNGREJO
67148,PANGGUNGREJO
67124,PANGGUNGREJO
67143,NGEMPLAKREJO
67113,PANGGUNGREJO
67133,PANGGUNGREJO
61328,SURODINAWAN
61326,"PRAJURIT KULON"
61327,BLOOTO
61323,MENTIKAN
61324,KAUMAN
61325,PULOREJO
61316,KEDUNDUNG
61314,BALONGSARI
61319,GEDONGAN
61318,MAGERSARI
61317,WATES
61321,KRANGGAN
61315,KRANGGAN
61313,JAGALAN
61322,MIJI
61312,SENTANAN
61311,PURWOTENGAH
63128,"NAMBANGAN KIDUL"
63127,MANGUHARJO
63121,PANGONGANGAN
63126,WINONGO
63122,"MADIUN LOR"
63123,PATIHAN
63125,NGEGONG
63124,SOGATEN
63129,MANGUHARJO
63134,JOSENAN
63135,KUNCEN
63136,DEMANGAN
63137,BANJAREJO
63133,PANDEAN
63132,KEJURON
63131,TAMAN
63139,MOJOREJO
63138,MANISREJO
63116,KARTOHARJO
63115,"ORO-ORO OMBO"
63117,KLEGEN
63118,KANIGORO
63111,REJOMULYO
